feature1,feature2,correlation,p-value
diffBadWordsRatio,diffHatewordsRatio,0.94666515467,0.0
diffBadWordsRatio,diffInsultsCount,0.261082032002,2.44614923308e-109
diffBadWordsRatio,diffInsultsRatio,0.966178443904,0.0
diffBadWordsRatio,diffLikeCount,-0.00242099840357,0.839589910121
diffBadWordsRatio,diffNegativeCoefficient,-0.00268047543943,0.822669504184
diffBadWordsRatio,diffNeutralCoefficient,0.00989273696383,0.408155356067
diffBadWordsRatio,diffPositiveCoefficient,0.00268047543943,0.822669504184
diffBadWordsRatio,diffProfanityWindow2,0.0175332089382,0.142634547946
diffBadWordsRatio,diffProfanityWindow3,-0.0353843715511,0.00308252694478
diffBadWordsRatio,diffProfanityWindow4,-0.0463698267397,0.00010487336645
diffBadWordsRatio,diffProfanityWindow5,0.0125290418869,0.2948301234
diffBadWordsRatio,diffPunctuationRatio,0.0124266620525,0.298793801039
diffBadWordsRatio,diffSecondPronounsCount,-0.0134718525118,0.259986913821
diffBadWordsRatio,diffSecondPronounsToWordRatio,-0.0101802823292,0.39466525026
diffBadWordsRatio,diffTextDisplayLength,0.00437942637075,0.714244094674
diffBadWordsRatio,diffTextDisplayProcessedLength,0.00947663103684,0.428155793791
diffBadWordsRatio,diffTextDisplayProcessedWordsCount,-0.0201930527086,0.091315800173
diffBadWordsRatio,diffTextDisplayWordsCount,-0.0153978611858,0.197927269223
diffBadWordsRatio,readabilityScore,0.690088525555,0.0
diffBadWordsRatio,diversityScore,0.0139128689666,0.244707690854
diffCapitalLetterRatio,diffCapitalWordRatio,0.885952885589,0.0
diffCapitalLetterRatio,diffEmoticonCount,0.0299598520766,0.0122284640642
diffCapitalLetterRatio,diffEmoticonToWordRatio,0.0243196919098,0.0419867972711
diffCapitalLetterRatio,diffFirstPronounsCount,-0.0547641658562,4.60049312496e-06
diffCapitalLetterRatio,diffFirstPronounsToWordRatio,-0.017199150674,0.150401777482
diffCapitalLetterRatio,diffHatewordsCount,-0.0643436863426,7.2321686408e-08
diffCapitalLetterRatio,diffHatewordsRatio,0.000324580846872,0.978349707023
diffCapitalLetterRatio,diffInsultsCount,-0.0164757200367,0.16832205279
diffCapitalLetterRatio,diffInsultsRatio,0.00471224298165,0.693589086087
diffCapitalLetterRatio,diffLikeCount,0.008054193531,0.500682875383
diffCapitalLetterRatio,diffNegativeCoefficient,-0.0347134100127,0.00369328532467
diffCapitalLetterRatio,diffNeutralCoefficient,0.0293457944824,0.0141234874508
diffCapitalLetterRatio,diffPositiveCoefficient,0.0347134100127,0.00369328532467
diffCapitalLetterRatio,diffProfanityWindow2,-0.0115551552779,0.333969299337
diffCapitalLetterRatio,diffProfanityWindow3,-0.0065407691007,0.58446503317
diffCapitalLetterRatio,diffProfanityWindow4,-0.0176657831578,0.139638800834
diffCapitalLetterRatio,diffProfanityWindow5,-0.00311810803066,0.794321411077
diffCapitalLetterRatio,diffPunctuationRatio,0.208986420717,7.31526811981e-70
diffCapitalLetterRatio,diffSecondPronounsCount,-0.0698135778528,5.09040900212e-09
diffCapitalLetterRatio,diffSecondPronounsToWordRatio,-0.0464513428852,0.00010196927346
diffCapitalLetterRatio,diffTextDisplayLength,-0.0863048714792,4.8522648607e-13
diffCapitalLetterRatio,diffTextDisplayProcessedLength,-0.0748998502957,3.58443871007e-10
diffCapitalLetterRatio,diffTextDisplayProcessedWordsCount,-0.0773449258805,9.39050004034e-11
diffCapitalLetterRatio,diffTextDisplayWordsCount,-0.0913187333505,1.99302760309e-14
diffCapitalLetterRatio,readabilityScore,-0.0427491691883,0.000349079940409
diffCapitalLetterRatio,diversityScore,-0.0911284290856,2.25704995306e-14
diffCapitalWordRatio,diffEmoticonCount,0.0156028119668,0.192022890365
diffCapitalWordRatio,diffEmoticonToWordRatio,-0.0261169904929,0.02896272948
diffCapitalWordRatio,diffFirstPronounsCount,0.0516159504021,1.57130641764e-05
diffCapitalWordRatio,diffFirstPronounsToWordRatio,0.139737988915,7.85248331423e-32
diffCapitalWordRatio,diffHatewordsCount,-0.0436671890314,0.000259475659076
diffCapitalWordRatio,diffHatewordsRatio,-0.0136331796148,0.254322819449
diffCapitalWordRatio,diffInsultsCount,-0.00621957578386,0.603050438585
diffCapitalWordRatio,diffInsultsRatio,0.0020188543294,0.865957900885
diffCapitalWordRatio,diffLikeCount,0.0104352349074,0.38293266804
diffCapitalWordRatio,diffNegativeCoefficient,0.00390765623256,0.743881715502
diffCapitalWordRatio,diffNeutralCoefficient,-0.0284023949345,0.0175403496122
diffCapitalWordRatio,diffPositiveCoefficient,-0.00390765623256,0.743881715502
diffCapitalWordRatio,diffProfanityWindow2,-0.00649587379597,0.587046765418
diffCapitalWordRatio,diffProfanityWindow3,0.00252424953618,0.832847595382
diffCapitalWordRatio,diffProfanityWindow4,-0.00812294160585,0.497033995798
diffCapitalWordRatio,diffProfanityWindow5,0.00191773926041,0.872612611245
diffCapitalWordRatio,diffPunctuationRatio,0.119060251715,1.68437683301e-23
diffCapitalWordRatio,diffSecondPronounsCount,-0.0434026617101,0.000282792667609
diffCapitalWordRatio,diffSecondPronounsToWordRatio,-0.0429707175788,0.000325130100708
diffCapitalWordRatio,diffTextDisplayLength,-0.0472285545258,7.7842633715e-05
diffCapitalWordRatio,diffTextDisplayProcessedLength,-0.0423243186469,0.000399688833194
diffCapitalWordRatio,diffTextDisplayProcessedWordsCount,-0.0417433015572,0.000480053458779
diffCapitalWordRatio,diffTextDisplayWordsCount,-0.0470743741324,8.21518381292e-05
diffCapitalWordRatio,readabilityScore,-0.036240173331,0.00243738907662
diffCapitalWordRatio,diversityScore,-0.0508728610072,2.0793476318e-05
diffEmoticonCount,diffEmoticonToWordRatio,0.436705801075,1.48219693752e-323
diffEmoticonCount,diffFirstPronounsCount,0.00399703270291,0.738236127662
diffEmoticonCount,diffFirstPronounsToWordRatio,-0.0457938238493,0.000127729861673
diffEmoticonCount,diffHatewordsCount,0.076206041367,1.76157560931e-10
diffEmoticonCount,diffHatewordsRatio,0.024630687415,0.0394306002356
diffEmoticonCount,diffInsultsCount,0.0461780622462,0.000112015860633
diffEmoticonCount,diffInsultsRatio,0.00733620650724,0.539623332465
diffEmoticonCount,diffLikeCount,0.0143160330163,0.231301273921
diffEmoticonCount,diffNegativeCoefficient,-0.0527494213942,1.01754997323e-05
diffEmoticonCount,diffNeutralCoefficient,0.04839444019,5.15264501386e-05
diffEmoticonCount,diffPositiveCoefficient,0.0527494213942,1.01754997323e-05
diffEmoticonCount,diffProfanityWindow2,-0.0151568889346,0.205037924101
diffEmoticonCount,diffProfanityWindow3,-0.00697090797046,0.560001560088
diffEmoticonCount,diffProfanityWindow4,-0.0132463114874,0.268050923664
diffEmoticonCount,diffProfanityWindow5,0.00234639014727,0.844469205746
diffEmoticonCount,diffPunctuationRatio,0.103601531958,3.77339970832e-18
diffEmoticonCount,diffSecondPronounsCount,0.0146333244732,0.22112346322
diffEmoticonCount,diffSecondPronounsToWordRatio,-0.0170840283535,0.153151918592
diffEmoticonCount,diffTextDisplayLength,0.0959911288897,8.67232000487e-16
diffEmoticonCount,diffTextDisplayProcessedLength,0.108039171767,1.30932618577e-19
diffEmoticonCount,diffTextDisplayProcessedWordsCount,0.0722122535084,1.48944739706e-09
diffEmoticonCount,diffTextDisplayWordsCount,0.0668714718512,2.17669677813e-08
diffEmoticonCount,readabilityScore,0.100837231238,2.85198773489e-17
diffEmoticonCount,diversityScore,0.0356769894397,0.00284623231767
diffEmoticonToWordRatio,diffFirstPronounsCount,-0.0418027210746,0.000471191021097
diffEmoticonToWordRatio,diffFirstPronounsToWordRatio,-0.0849014425323,1.14884234792e-12
diffEmoticonToWordRatio,diffHatewordsCount,-0.0152875641125,0.201159228944
diffEmoticonToWordRatio,diffHatewordsRatio,0.0513235780888,1.75519076652e-05
diffEmoticonToWordRatio,diffInsultsCount,-0.0105366305228,0.378326583819
diffEmoticonToWordRatio,diffInsultsRatio,0.0241385813181,0.0435390267106
diffEmoticonToWordRatio,diffLikeCount,-0.0076329466559,0.52334744366
diffEmoticonToWordRatio,diffNegativeCoefficient,-0.0391132400341,0.00106986574403
diffEmoticonToWordRatio,diffNeutralCoefficient,0.0629097235637,1.40152988732e-07
diffEmoticonToWordRatio,diffPositiveCoefficient,0.0391132400341,0.00106986574403
diffEmoticonToWordRatio,diffProfanityWindow2,-0.00679460338015,0.569968440208
diffEmoticonToWordRatio,diffProfanityWindow3,-0.00220167560816,0.853950239772
diffEmoticonToWordRatio,diffProfanityWindow4,-0.0170247054098,0.154583924354
diffEmoticonToWordRatio,diffProfanityWindow5,-0.00160194976663,0.893451727401
diffEmoticonToWordRatio,diffPunctuationRatio,0.145423327754,2.32095079006e-34
diffEmoticonToWordRatio,diffSecondPronounsCount,-0.0377847072664,0.00157618678769
diffEmoticonToWordRatio,diffSecondPronounsToWordRatio,-0.0459103196104,0.000122758681812
diffEmoticonToWordRatio,diffTextDisplayLength,-0.023348396377,0.0508898893669
diffEmoticonToWordRatio,diffTextDisplayProcessedLength,-0.0149322710899,0.211831541655
diffEmoticonToWordRatio,diffTextDisplayProcessedWordsCount,-0.0362366699561,0.00243975700329
diffEmoticonToWordRatio,diffTextDisplayWordsCount,-0.0398276798288,0.000864468136478
diffEmoticonToWordRatio,readabilityScore,0.276795876508,3.39474568977e-123
diffEmoticonToWordRatio,diversityScore,-0.0272175935444,0.0228422320638
diffFirstPronounsCount,diffFirstPronounsToWordRatio,0.492136364378,0.0
diffFirstPronounsCount,diffHatewordsCount,0.336153402385,2.6373494429e-184
diffFirstPronounsCount,diffHatewordsRatio,-0.00653087058901,0.585033799216
diffFirstPronounsCount,diffInsultsCount,0.169308194173,3.9532637627e-46
diffFirstPronounsCount,diffInsultsRatio,-0.00533236129333,0.655714497848
diffFirstPronounsCount,diffLikeCount,-0.0280028118466,0.0191934553019
diffFirstPronounsCount,diffNegativeCoefficient,0.124062331681,2.1628859576e-25
diffFirstPronounsCount,diffNeutralCoefficient,-0.181454546321,7.83208555933e-53
diffFirstPronounsCount,diffPositiveCoefficient,-0.124062331681,2.1628859576e-25
diffFirstPronounsCount,diffProfanityWindow2,0.0424636447619,0.000382381926622
diffFirstPronounsCount,diffProfanityWindow3,0.014775168533,0.216678845828
diffFirstPronounsCount,diffProfanityWindow4,-0.00153980708895,0.897561697261
diffFirstPronounsCount,diffProfanityWindow5,0.014567416566,0.223210742118
diffFirstPronounsCount,diffPunctuationRatio,-0.0572371036332,1.67217804004e-06
diffFirstPronounsCount,diffSecondPronounsCount,0.254566920216,7.28831478513e-104
diffFirstPronounsCount,diffSecondPronounsToWordRatio,-0.0458612586489,0.000124829594515
diffFirstPronounsCount,diffTextDisplayLength,0.474186801214,0.0
diffFirstPronounsCount,diffTextDisplayProcessedLength,0.426749946516,1.45874741081e-307
diffFirstPronounsCount,diffTextDisplayProcessedWordsCount,0.457714748864,0.0
diffFirstPronounsCount,diffTextDisplayWordsCount,0.512525832639,0.0
diffFirstPronounsCount,readabilityScore,0.00365926313781,0.759643381962
diffFirstPronounsCount,diversityScore,0.351186032994,4.11718374042e-202
diffFirstPronounsToWordRatio,diffHatewordsCount,-0.0290199481845,0.015230718436
diffFirstPronounsToWordRatio,diffHatewordsRatio,-0.0236835785895,0.0476537653861
diffFirstPronounsToWordRatio,diffInsultsCount,-0.0346345450358,0.0037718719407
diffFirstPronounsToWordRatio,diffInsultsRatio,-0.0117993589588,0.323853766172
diffFirstPronounsToWordRatio,diffLikeCount,0.00857824675316,0.473229951522
diffFirstPronounsToWordRatio,diffNegativeCoefficient,0.104441961745,2.01826468658e-18
diffFirstPronounsToWordRatio,diffNeutralCoefficient,-0.209783250028,2.15177644153e-70
diffFirstPronounsToWordRatio,diffPositiveCoefficient,-0.104441961745,2.01826468658e-18
diffFirstPronounsToWordRatio,diffProfanityWindow2,0.00600419784092,0.61565994972
diffFirstPronounsToWordRatio,diffProfanityWindow3,-0.00580950776264,0.627156870531
diffFirstPronounsToWordRatio,diffProfanityWindow4,-0.010788786726,0.367020646911
diffFirstPronounsToWordRatio,diffProfanityWindow5,0.00774932459345,0.517033695773
diffFirstPronounsToWordRatio,diffPunctuationRatio,-0.019104759894,0.110158826213
diffFirstPronounsToWordRatio,diffSecondPronounsCount,-0.0174064995331,0.145543634516
diffFirstPronounsToWordRatio,diffSecondPronounsToWordRatio,-0.0240923604352,0.0439428419988
diffFirstPronounsToWordRatio,diffTextDisplayLength,-0.0215084609155,0.0720956771093
diffFirstPronounsToWordRatio,diffTextDisplayProcessedLength,-0.0250954862937,0.0358570945119
diffFirstPronounsToWordRatio,diffTextDisplayProcessedWordsCount,-0.0195796312895,0.101589849344
diffFirstPronounsToWordRatio,diffTextDisplayWordsCount,-0.0108708546291,0.363386853341
diffFirstPronounsToWordRatio,readabilityScore,-0.0400776377401,0.000801702324814
diffFirstPronounsToWordRatio,diversityScore,-0.0148178916369,0.215352819143
diffHatewordsCount,diffHatewordsRatio,0.234316312008,7.66779609974e-88
diffHatewordsCount,diffInsultsCount,0.576855196595,0.0
diffHatewordsCount,diffInsultsRatio,0.148514262718,8.85035069455e-36
diffHatewordsCount,diffLikeCount,-0.0287308493467,0.0162763316488
diffHatewordsCount,diffNegativeCoefficient,0.0500641012184,2.80870619613e-05
diffHatewordsCount,diffNeutralCoefficient,-0.00327889343226,0.783972096554
diffHatewordsCount,diffPositiveCoefficient,-0.0500641012184,2.80870619613e-05
diffHatewordsCount,diffProfanityWindow2,0.0318359960646,0.00775724080702
diffHatewordsCount,diffProfanityWindow3,-0.00976096543185,0.414428046256
diffHatewordsCount,diffProfanityWindow4,-0.0127129840497,0.287797594231
diffHatewordsCount,diffProfanityWindow5,0.0448807932764,0.000173799244428
diffHatewordsCount,diffPunctuationRatio,-0.0727641636021,1.11626971925e-09
diffHatewordsCount,diffSecondPronounsCount,0.33150953914,5.30172817537e-179
diffHatewordsCount,diffSecondPronounsToWordRatio,-0.0246173377157,0.0395375491858
diffHatewordsCount,diffTextDisplayLength,0.741535945363,0.0
diffHatewordsCount,diffTextDisplayProcessedLength,0.731772206033,0.0
diffHatewordsCount,diffTextDisplayProcessedWordsCount,0.727046565715,0.0
diffHatewordsCount,diffTextDisplayWordsCount,0.728674290007,0.0
diffHatewordsCount,readabilityScore,0.130677981778,5.15538880147e-28
diffHatewordsCount,diversityScore,0.512185522012,0.0
diffHatewordsRatio,diffInsultsCount,0.24386408772,3.28195870045e-95
diffHatewordsRatio,diffInsultsRatio,0.941482915751,0.0
diffHatewordsRatio,diffLikeCount,-0.000415693424995,0.972274465473
diffHatewordsRatio,diffNegativeCoefficient,0.0014143832069,0.905865198431
diffHatewordsRatio,diffNeutralCoefficient,0.0144983713602,0.225412454275
diffHatewordsRatio,diffPositiveCoefficient,-0.0014143832069,0.905865198431
diffHatewordsRatio,diffProfanityWindow2,-0.00130330763526,0.913227420782
diffHatewordsRatio,diffProfanityWindow3,-0.0420661858018,0.000433702724372
diffHatewordsRatio,diffProfanityWindow4,-0.0504956099433,2.39372908881e-05
diffHatewordsRatio,diffProfanityWindow5,0.00196876355801,0.869253379807
diffHatewordsRatio,diffPunctuationRatio,0.01656913951,0.165921706559
diffHatewordsRatio,diffSecondPronounsCount,-0.00649307914339,0.587207648068
diffHatewordsRatio,diffSecondPronounsToWordRatio,-0.00615365384357,0.606897561915
diffHatewordsRatio,diffTextDisplayLength,0.00888043534112,0.457783952888
diffHatewordsRatio,diffTextDisplayProcessedLength,0.0135442528093,0.257434276503
diffHatewordsRatio,diffTextDisplayProcessedWordsCount,-0.0169256004609,0.156998886759
diffHatewordsRatio,diffTextDisplayWordsCount,-0.0111915586254,0.349403630771
diffHatewordsRatio,readabilityScore,0.679702766886,0.0
diffHatewordsRatio,diversityScore,0.0170568524647,0.153806664492
diffInsultsCount,diffInsultsRatio,0.306796830846,2.66404773834e-152
diffInsultsCount,diffLikeCount,0.00750177597284,0.530510847909
diffInsultsCount,diffNegativeCoefficient,0.0354014889123,0.00306822645833
diffInsultsCount,diffNeutralCoefficient,0.0183932986613,0.124053684258
diffInsultsCount,diffPositiveCoefficient,-0.0354014889123,0.00306822645833
diffInsultsCount,diffProfanityWindow2,0.0477815886275,6.40788370162e-05
diffInsultsCount,diffProfanityWindow3,-0.0173773328762,0.146219650617
diffInsultsCount,diffProfanityWindow4,-0.0387707926492,0.0011835523092
diffInsultsCount,diffProfanityWindow5,0.0816655081556,7.95175113483e-12
diffInsultsCount,diffPunctuationRatio,-0.0457296711554,0.0001305478072
diffInsultsCount,diffSecondPronounsCount,0.170916160122,5.46572499343e-47
diffInsultsCount,diffSecondPronounsToWordRatio,-0.0215690680195,0.0712967753969
diffInsultsCount,diffTextDisplayLength,0.38555887281,1.19165102032e-246
diffInsultsCount,diffTextDisplayProcessedLength,0.378553351381,3.97588838865e-237
diffInsultsCount,diffTextDisplayProcessedWordsCount,0.367998801758,3.23938025407e-223
diffInsultsCount,diffTextDisplayWordsCount,0.374395963031,1.38369080959e-231
diffInsultsCount,readabilityScore,0.19067665838,2.99072118298e-58
diffInsultsCount,diversityScore,0.296466041733,7.05613966881e-142
diffInsultsRatio,diffLikeCount,0.00553512381009,0.643514272916
diffInsultsRatio,diffNegativeCoefficient,-0.00415733676263,0.728145755231
diffInsultsRatio,diffNeutralCoefficient,0.0108225334863,0.36552367886
diffInsultsRatio,diffPositiveCoefficient,0.00415733676263,0.728145755231
diffInsultsRatio,diffProfanityWindow2,0.0112611630811,0.346414472717
diffInsultsRatio,diffProfanityWindow3,-0.0451911833967,0.000156620371645
diffInsultsRatio,diffProfanityWindow4,-0.0528403331014,9.82328718807e-06
